key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,PF,1,2,6.40786,-158,-51,1,0,0,response5disk_5,24,8,1,0,0,rectangle_8,24,8,1,0,0,6,24,8,1,0,0,0,5,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,PF,3,4,2.5294,59,-95,1,0,0,response3disk_5,7,-5,1,0,0,rectangle_8,7,-5,1,0,0,6,7,-5,1,0,0,0,6,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,PF,,3,2.5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.954175,-69,-127,1,0,0,response5disk,2,1,-30,4,1,0,0,rectangle,-30,4,1,0,0,,6,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",-30,4,1,0,0,0,0,0,36,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,PF,,3,1.22056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,-91,1,0,0,response5disk,8,2,-21,-13,1,0,0,rectangle,-21,-13,1,0,0,,2,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",-21,-13,1,0,0,0,1,1,149,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,PF,,7,3.03833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,136,1,0,0,response1disk,4,3,11,16,1,0,0,rectangle,11,16,1,0,0,,5,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",11,16,1,0,0,0,2,2,78,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,FF,,7,1.65826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,110,1,0,0,response1disk,6,4,21,11,1,0,0,rectangle,21,11,1,0,0,,1,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",21,11,1,0,0,0,3,3,37,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,PF,,3,1.345465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38,-86,1,0,0,response5disk,7,5,-2,-2,1,0,0,rectangle,-2,-2,1,0,0,,4,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",-2,-2,1,0,0,0,4,4,38,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,FF,,3,0.9874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,-83,1,0,0,response5disk,1,6,-11,1,1,0,0,rectangle,-11,1,1,0,0,,4,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",-11,1,1,0,0,0,5,5,111,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,PF,,5,2.250615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,-69,1,0,0,response3disk,3,7,8,-8,1,0,0,rectangle,8,-8,1,0,0,,1,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",8,-8,1,0,0,0,6,6,89,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,4,1.47501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,-113,1,0,0,response3disk,8,8,6,11,1,0,0,rectangle,6,11,1,0,0,,2,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",6,11,1,0,0,0,7,7,16,1,,,,,,,,,,,,,,,,,,,,,,,
