key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec1f52f74d69c62f8207c23,5fe192c0c39215c3d6ca4c47,2020-12-22_00h32.00.757,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,3,3.479205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,-102,1,0,0,response5disk,5,9,1,-5,1,0,0,rectangle,1,-5,1,0,0,,3,"[64,218,207,272,205,126,320,229,107,265,246,185,167,299,206,271,65,150,96,86]",1,-5,1,0,0,0,8,8,101,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec1f52f74d69c62f8207c23,5fe192c0c39215c3d6ca4c47,2020-12-22_00h32.00.757,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,PF,,2,1.86866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,-33,1,0,0,response5disk,9,10,-5,-7,1,0,0,rectangle,-5,-7,1,0,0,,7,"[64,218,207,272,205,126,320,229,107,265,246,185,167,299,206,271,65,150,96,86]",-5,-7,1,0,0,0,9,9,45,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec1f52f74d69c62f8207c23,5fe192c0c39215c3d6ca4c47,2020-12-22_00h32.00.757,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,PF,,7,1.87749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,102,1,0,0,response1disk,4,11,-10,-2,1,0,0,rectangle,-10,-2,1,0,0,,3,"[64,218,207,272,205,126,320,229,107,265,246,185,167,299,206,271,65,150,96,86]",-10,-2,1,0,0,0,10,10,54,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec1f52f74d69c62f8207c23,5fe192c0c39215c3d6ca4c47,2020-12-22_00h32.00.757,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,5,5.73355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,-38,1,0,0,response3disk,1,12,3,5,1,0,0,rectangle,3,5,1,0,0,,5,"[64,218,207,272,205,126,320,229,107,265,246,185,167,299,206,271,65,150,96,86]",3,5,1,0,0,0,11,11,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec1f52f74d69c62f8207c23,5fe192c0c39215c3d6ca4c47,2020-12-22_00h32.00.757,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,FF,,3,2.081865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,-103,1,0,0,response5disk,7,13,-4,-13,1,0,0,rectangle,-4,-13,1,0,0,,7,"[64,218,207,272,205,126,320,229,107,265,246,185,167,299,206,271,65,150,96,86]",-4,-13,1,0,0,0,12,12,86,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec1f52f74d69c62f8207c23,5fe192c0c39215c3d6ca4c47,2020-12-22_00h32.00.757,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,3,1.531465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,-103,1,0,0,response5disk,8,14,-5,-12,1,0,0,rectangle,-5,-12,1,0,0,,4,"[64,218,207,272,205,126,320,229,107,265,246,185,167,299,206,271,65,150,96,86]",-5,-12,1,0,0,0,13,13,44,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec1f52f74d69c62f8207c23,5fe192c0c39215c3d6ca4c47,2020-12-22_00h32.00.757,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,FF,,7,4.455935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,92,1,0,0,response1disk,9,15,-1,-6,1,0,0,rectangle,-1,-6,1,0,0,,2,"[64,218,207,272,205,126,320,229,107,265,246,185,167,299,206,271,65,150,96,86]",-1,-6,1,0,0,0,14,14,90,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec1f52f74d69c62f8207c23,5fe192c0c39215c3d6ca4c47,2020-12-22_00h32.00.757,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,FF,,2,2.109265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,-38,1,0,0,response5disk,1,16,-18,4,1,0,0,rectangle,-18,4,1,0,0,,4,"[64,218,207,272,205,126,320,229,107,265,246,185,167,299,206,271,65,150,96,86]",-18,4,1,0,0,0,15,15,111,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec1f52f74d69c62f8207c23,5fe192c0c39215c3d6ca4c47,2020-12-22_00h32.00.757,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,,1,4.759565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,37,1,0,0,response7disk,7,17,-1,2,1,0,0,rectangle,-1,2,1,0,0,,7,"[64,218,207,272,205,126,320,229,107,265,246,185,167,299,206,271,65,150,96,86]",-1,2,1,0,0,0,16,16,34,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec1f52f74d69c62f8207c23,5fe192c0c39215c3d6ca4c47,2020-12-22_00h32.00.757,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,3,2.600245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36,-101,1,0,0,response5disk,8,18,-4,6,1,0,0,rectangle,-4,6,1,0,0,,7,"[64,218,207,272,205,126,320,229,107,265,246,185,167,299,206,271,65,150,96,86]",-4,6,1,0,0,0,17,17,16,1,,,,,,,,,,,,,,,,,,,,,,,
