key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,FF,,7,1.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,83,1,0,0,response1disk,4,19,7,-1,1,0,0,rectangle,-69,39,1,0,0,response7disk_3,1,1,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",21,-1,1,0,0,rectangle,0,18,18,56,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,6,4.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,34,1,0,0,response1disk,8,20,10,2,1,0,0,rectangle,10,2,1,0,0,,1,2,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",10,2,1,0,0,,0,19,19,44,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,FF,,7,4.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,59,1,0,0,response1disk,3,21,7,3,1,0,0,rectangle,7,3,1,0,0,,1,0,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",7,3,1,0,0,,0,20,20,77,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,PF,,1,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,50,1,0,0,response7disk,6,22,9,3,1,0,0,rectangle,9,3,1,0,0,,1,4,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",9,3,1,0,0,,0,21,21,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,PF,,6,3.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,41,1,0,0,response1disk,6,23,1,-7,1,0,0,rectangle,1,-7,1,0,0,,1,3,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",1,-7,1,0,0,,0,22,22,103,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,PF,,1,2.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69,44,1,0,0,response7disk,5,24,5,-4,1,0,0,rectangle,5,-4,1,0,0,,1,6,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",5,-4,1,0,0,,0,23,23,98,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,PF,,7,1.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,67,1,0,0,response1disk,9,25,-11,0,1,0,0,rectangle,-11,0,1,0,0,,1,3,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-11,0,1,0,0,,0,24,24,79,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,3,2.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,-77,1,0,0,response5disk,6,26,12,1,1,0,0,rectangle,12,1,1,0,0,,1,1,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",12,1,1,0,0,,0,25,25,144,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,FF,,6,3.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,53,1,0,0,response1disk,7,27,-2,-5,1,0,0,rectangle,-2,-5,1,0,0,,1,3,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-2,-5,1,0,0,,0,26,26,87,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,PF,,7,3.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,73,1,0,0,response1disk,1,28,-4,5,1,0,0,rectangle,-4,5,1,0,0,,1,7,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-4,5,1,0,0,,0,27,27,57,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,4,2.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,-99,1,0,0,response3disk,2,29,-3,-4,1,0,0,rectangle,-3,-4,1,0,0,,1,7,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-3,-4,1,0,0,,0,28,28,32,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,PF,,7,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,77,1,0,0,response1disk,6,30,-7,-3,1,0,0,rectangle,-7,-3,1,0,0,,1,1,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-7,-3,1,0,0,,0,29,29,47,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,FF,,6,2.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,57,1,0,0,response1disk,7,31,9,5,1,0,0,rectangle,9,5,1,0,0,,1,2,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",9,5,1,0,0,,0,30,30,86,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,7,2.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,83,1,0,0,response1disk,2,32,6,-1,1,0,0,rectangle,6,-1,1,0,0,,1,6,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",6,-1,1,0,0,,0,31,31,55,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,6,2.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,45,1,0,0,response1disk,8,33,-7,3,1,0,0,rectangle,-7,3,1,0,0,,1,4,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-7,3,1,0,0,,0,32,32,16,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,,7,2.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,63,1,0,0,response1disk,1,34,1,3,1,0,0,rectangle,1,3,1,0,0,,1,3,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",1,3,1,0,0,,0,33,33,132,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,7,1.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,82,1,0,0,response1disk,5,35,5,-2,1,0,0,rectangle,5,-2,1,0,0,,1,0,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",5,-2,1,0,0,,0,34,34,147,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,FF,,5,3.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,-48,1,0,0,response3disk,1,36,8,-7,1,0,0,rectangle,8,-7,1,0,0,,1,3,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",8,-7,1,0,0,,0,35,35,5,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,,7,2.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,73,1,0,0,response1disk,6,37,-14,-2,1,0,0,rectangle,-14,-2,1,0,0,,1,2,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-14,-2,1,0,0,,0,36,36,31,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,6,2.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,31,1,0,0,response1disk,6,38,11,3,1,0,0,rectangle,11,3,1,0,0,,1,2,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",11,3,1,0,0,,0,37,37,58,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,PF,,5,2.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,-29,1,0,0,response3disk,8,39,10,-1,1,0,0,rectangle,10,-1,1,0,0,,1,3,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",10,-1,1,0,0,,0,38,38,149,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,FF,,7,1.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,63,1,0,0,response1disk,4,40,-1,-6,1,0,0,rectangle,-1,-6,1,0,0,,1,2,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-1,-6,1,0,0,,0,39,39,88,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,7,1.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,74,1,0,0,response1disk,7,41,-1,5,1,0,0,rectangle,-1,5,1,0,0,,1,2,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-1,5,1,0,0,,0,40,40,150,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,FF,,7,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,81,1,0,0,response1disk,6,42,3,-6,1,0,0,rectangle,3,-6,1,0,0,,1,3,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",3,-6,1,0,0,,0,41,41,122,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,FF,,7,1.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,79,1,0,0,response1disk,7,43,-5,0,1,0,0,rectangle,-34,62,1,0,0,response7disk_3,0,0,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",3,1,1,0,0,rectangle,0,42,42,18,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,FF,,6,3.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,35,1,0,0,response1disk,5,44,17,3,1,0,0,rectangle,17,3,1,0,0,,0,0,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",17,3,1,0,0,,0,43,43,80,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,7,2.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,89,1,0,0,response1disk,2,45,-5,-1,1,0,0,rectangle,-5,-1,1,0,0,,0,7,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-5,-1,1,0,0,,0,44,44,2,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,7,3.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,67,1,0,0,response1disk,7,46,5,-3,1,0,0,rectangle,5,-3,1,0,0,,0,4,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",5,-3,1,0,0,,0,45,45,137,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,66,1,0,0,response7disk,3,47,-5,-5,1,0,0,rectangle,26,61,1,0,0,response1disk_3,7,7,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",1,8,1,0,0,rectangle,0,46,46,73,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,6,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,34,1,0,0,response1disk,4,48,9,0,1,0,0,rectangle,9,0,1,0,0,,7,6,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",9,0,1,0,0,,0,47,47,43,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,,7,1.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,79,1,0,0,response1disk,9,49,1,1,1,0,0,rectangle,1,1,1,0,0,,7,5,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",1,1,1,0,0,,0,48,48,155,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,,0,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29,58,1,0,0,response7disk,7,50,14,2,1,0,0,rectangle,14,2,1,0,0,,7,2,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",14,2,1,0,0,,0,49,49,34,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,FF,,5,2.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,-31,1,0,0,response3disk,6,51,-2,-1,1,0,0,rectangle,-2,-1,1,0,0,,7,3,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-2,-1,1,0,0,,0,50,50,117,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,71,1,0,0,response1disk,6,52,-5,2,1,0,0,rectangle,-5,2,1,0,0,,7,0,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-5,2,1,0,0,,0,51,51,29,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,1,3.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,36,1,0,0,response7disk,3,53,7,0,1,0,0,rectangle,7,0,1,0,0,,7,0,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",7,0,1,0,0,,0,52,52,81,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,7,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,81,1,0,0,response1disk,2,54,-3,-1,1,0,0,rectangle,-3,-1,1,0,0,,7,3,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-3,-1,1,0,0,,0,53,53,24,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,FF,,4,2.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,-72,1,0,0,response3disk,1,55,2,-1,1,0,0,rectangle,2,-1,1,0,0,,7,5,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",2,-1,1,0,0,,0,54,54,111,1,,,,,,,,,,,,,,,,,,,,,
