key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,4,4,2.136635,29,-80,1,0,0,response3disk_5,-14,13,1,0,0,rectangle_8,-14,13,1,0,0,7,-14,13,1,0,0,0,5,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,9,5,1.326405,104,-55,1,0,0,response3disk_5,-14,6,1,0,0,rectangle_8,-14,6,1,0,0,7,-14,6,1,0,0,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,PF,,6,2.110405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.97336,137,85,1,0,0,response1disk,5,1,10,-8,1,0,0,rectangle,10,-8,1,0,0,,2,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",10,-8,1,0,0,0,0,0,98,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,PF,,1,1.98426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,45,1,0,0,response7disk,1,2,7,19,1,0,0,rectangle,7,19,1,0,0,,0,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",7,19,1,0,0,0,1,1,159,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,2,1.21496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,-39,1,0,0,response5disk,7,3,-16,-2,1,0,0,rectangle,-16,-2,1,0,0,,5,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",-16,-2,1,0,0,0,2,2,107,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,PF,,7,1.16778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,113,1,0,0,response1disk,6,4,-13,-3,1,0,0,rectangle,-13,-3,1,0,0,,4,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",-13,-3,1,0,0,0,3,3,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,0,2.92017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,88,1,0,0,response7disk,9,5,-24,2,1,0,0,rectangle,-24,2,1,0,0,,2,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",-24,2,1,0,0,0,4,4,61,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,6,1.46023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,53,1,0,0,response1disk,8,6,-3,-9,1,0,0,rectangle,-3,-9,1,0,0,,1,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",-3,-9,1,0,0,0,5,5,16,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,4,1.2934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,-64,1,0,0,response3disk,6,7,11,-15,1,0,0,rectangle,11,-15,1,0,0,,1,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",11,-15,1,0,0,0,6,6,58,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,PF,,1,2.37815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,47,1,0,0,response7disk,1,8,-12,-5,1,0,0,rectangle,-12,-5,1,0,0,,0,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",-12,-5,1,0,0,0,7,7,115,1,,,,,,,,,,,,,,,,,,,,,,,
